Data_Point,Date_Time,Test_Time(s),Step_Time(s),Step_Index,Cycle_Index,Voltage(V),Current(A),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),ACR(Ohm),Internal Resistance(Ohm),dV/dt(V/s),dI/dt(A/s),Aux_Temperature_1,Aux_Temperature_2
13,"08-06-2018 07:43:07,262","86,448","26,3409",2,1,"3,38558149337769","1,49999618530273","0,0109710209071636",0,"0,0368592813611031",0,,,"0,00212955474853516",,"34,2485466003418","34,6471138000488"
14,"08-06-2018 07:43:12,660","91,8464","31,7393",2,1,"3,39560174942017","1,50000762939453","0,0132220452651382",0,"0,0444920100271702",0,,,"0,001861572265625",,"34,2625767969893","34,6632499694824"
15,"08-06-2018 07:43:18,472","97,6578","37,5507",2,1,"3,40562105178833","1,50002288818359","0,01563735678792",0,"0,0527057461440563",0,,,"0,00169658660888672",,"34,2695846557617","34,578670501709"
16,"08-06-2018 07:43:25,332","104,518","44,4109",2,1,"3,41562986373901","1,5000114440918","0,018499705940485",0,"0,0624684356153011",0,,,"0,00146198272705078",,"34,2665748596191","34,6438674926758"
17,"08-06-2018 07:43:32,389","111,5748","51,4677",2,1,"3,42563390731812","1,49999618530273","0,0214368384331465",0,"0,072515182197094",0,,,"0,00148487091064453",,"34,2583732604981","34,6319465637207"
18,"08-06-2018 07:43:39,638","118,8238","58,7167",2,1,"3,43564081192017","1,50003433227539","0,024458285421133",0,"0,0828808769583702",0,,,"0,00140285491943359",,"34,2861862182617","34,6782112121582"
19,"08-06-2018 07:43:47,123","126,309","66,2019",2,1,"3,44564485549927","1,5000057220459","0,0275803320109844",0,"0,0936226323246956",0,,,"0,00140476226806641",,"34,292507087186","34,619815826416"
20,"08-06-2018 07:43:54,581","133,7667","73,6596",2,1,"3,45565557479858","1,50004768371582","0,0306904334574938",0,"0,104354493319988",0,,,"0,00141525268554688",,"34,3696250915527","34,6450424194336"
21,"08-06-2018 07:44:02,289","141,4748","81,3677",2,1,"3,46566534042358","1,50000381469727","0,0338930860161781",0,"0,115437969565392",0,,,"0,00129127502441406",,"34,3348007202148","34,6328811645508"
22,"08-06-2018 07:44:10,427","149,6126","89,5055",2,1,"3,47566747665405","1,50003242492676","0,037285789847374",0,"0,127213180065155",0,,,"0,00126171112060547",,"34,2878461885652","34,7088851928711"
23,"08-06-2018 07:44:19,079","158,2656","98,1585",2,1,"3,48567056655884","1,50002098083496","0,0408940725028515",0,"0,139772579073906",0,,,"0,00121307373046875",,"34,3242837557441","34,7011489868164"
24,"08-06-2018 07:44:28,249","167,4347","107,3276",2,1,"3,49567937850952","1,49997711181641","0,0447175167500973",0,"0,153119221329689",0,,,"0,00107097625732422",,"34,3231315612793","34,7060546875"
25,"08-06-2018 07:44:37,795","176,9812","116,8741",2,1,"3,50568819046021","1,50001525878906","0,0486901067197323",0,"0,167026162147522",0,,,"0,00104331970214844",,"34,3745531417766","34,6698455810547"
26,"08-06-2018 07:44:47,798","186,9838","126,8767",2,1,"3,51569509506226","1,50003242492676","0,0528608411550522",0,"0,18166846036911",0,,,"0,00102615356445313",,"34,3705477496916","34,6599998474121"
27,"08-06-2018 07:44:47,806","186,9922","126,8851",2,1,"3,51569509506226","1,50003242492676","0,0528643377040121",0,"0,181680770199498",0,,,"0,00102608874645607",,"34,3705599518301","34,7130661010742"
28,"08-06-2018 07:44:57,808","196,9946","136,8875",2,1,"3,52529954910278","1,50002479553223","0,0570278950035572",0,"0,196338847279549",0,,,"0,000948905944824219",,"34,38527","34,7299194335938"
29,"08-06-2018 07:45:07,813","206,9987","146,8916",2,1,"3,53442811965942","1,49999809265137","0,0611963085830212",0,"0,211052924394608",0,,,"0,000971794128417969",,"34,3731393839518","34,6116371154785"
30,"08-06-2018 07:45:17,815","217,0007","156,8936",2,1,"3,54311609268188","1,49999237060547","0,0653615444898605",0,"0,22579288482666",0,,,"0,000872611999511719",,"34,4231262207031","34,7081604003906"
31,"08-06-2018 07:45:27,820","227,0058","166,8987",2,1,"3,5511965751648","1,50003242492676","0,0695303082466126",0,"0,240580260753632",0,,,"0,000813484191894531",,"34,4212760925293","34,5642204284668"
32,"08-06-2018 07:45:37,824","237,0099","176,9028",2,1,"3,55868291854858","1,50002670288086","0,0737007930874825",0,"0,25540629029274",0,,,"0,000707626342773438",,"34,3950922722289","34,605583190918"
33,"08-06-2018 07:45:47,829","247,015","186,9079",2,1,"3,56558847427368","1,50002861022949","0,0778763294219971",0,"0,270280420780182",0,,,"0,000715255737304688",,"34,4535102844238","34,5314636230469"
34,"08-06-2018 07:45:57,837","257,0229","196,9158",2,1,"3,57197523117065","1,50000762939453","0,0820387080311775",0,"0,285135209560394",0,,,"0,00066375732421875",,"34,4221995621276","34,6995849609375"
35,"08-06-2018 07:46:07,841","267,0268","206,9197",2,1,"3,57781362533569","1,5000114440918","0,0862074494361877",0,"0,300038158893585",0,,,"0,000551223754882813",,"34,4217414855957","34,605583190918"
36,"08-06-2018 07:46:17,846","277,0318","216,9247",2,1,"3,58337926864624","1,50002098083496","0,0903772488236427",0,"0,314968913793564",0,,,"0,000582695007324219",,"34,4607578192602","34,6626243591309"
37,"08-06-2018 07:46:27,852","287,0384","226,9313",2,1,"3,5887017250061","1,50001907348633","0,0945464670658112",0,"0,329920172691345",0,,,"0,000532150268554688",,"34,5380821228027","34,6995849609375"
38,"08-06-2018 07:46:37,856","297,0421","236,935",2,1,"3,59366083145142","1,50000190734863","0,0987141728401184",0,"0,34488719701767",0,,,"0,000535011291503906",,"34,5560644259564","34,677173614502"
39,"08-06-2018 07:46:47,856","307,0423","246,9352",2,1,"3,59832334518433","1,50000762939453","0,102886416018009",0,"0,359890520572662",0,,,"0,000466346740722656",,"34,5430106624497","34,7276382446289"
40,"08-06-2018 07:46:57,859","317,0449","256,9378",2,1,"3,60285806655884","1,50003242492676","0,107053779065609",0,"0,374895572662354",0,,,"0,000484466552734375",,"34,5677757263184","34,6715431213379"
41,"08-06-2018 07:47:07,865","327,0514","266,9443",2,1,"3,60719347000122","1,50003623962402","0,111221119761467",0,"0,389918953180313",0,,,"0,000444412231445313",,"34,5999946594238","34,677173614502"
42,"08-06-2018 07:47:17,869","337,055","276,9479",2,1,"3,61131715774536","1,50001525878906","0,115391045808792",0,"0,404969304800034",0,,,"0,000416755676269531",,"34,6039619445801","34,725528717041"
43,"08-06-2018 07:47:27,869","347,0553","286,9482",2,1,"3,61526536941528","1,50002098083496","0,119556106626987",0,"0,420018941164017",0,,,"0,000397682189941406",,"34,5988388573817","34,7685394287109"
44,"08-06-2018 07:47:37,873","357,0594","296,9523",2,1,"3,61899042129517","1,49997329711914","0,123721040785313",0,"0,435084044933319",0,,,"0,000380516052246094",,"34,6378479003906","34,6734046936035"
45,"08-06-2018 07:47:47,877","367,0627","306,9556",2,1,"3,62263154983521","1,50002288818359","0,127889066934586",0,"0,450175672769547",0,,,"0,000399589538574219",,"34,6619031408746","34,5507354736328"
46,"08-06-2018 07:47:57,877","377,0634","316,9563",2,1,"3,62598848342896","1,50001335144043","0,13205386698246",0,"0,46527025103569",0,,,"0,000285148620605469",,"34,7237701416016","34,7685394287109"
47,"08-06-2018 07:48:07,879","387,0649","326,9578",2,1,"3,62920618057251","1,49999046325684","0,13622385263443",0,"0,480397373437881",0,,,"0,000296592712402344",,"34,7289237976074","34,7075309753418"
48,"08-06-2018 07:48:17,883","397,0693","336,9622",2,1,"3,63206243515015","1,50001525878906","0,140396520495415",0,"0,495546966791153",0,,,"0,000294685363769531",,"34,7046396775489","34,6682586669922"
49,"08-06-2018 07:48:27,888","407,0742","346,9671",2,1,"3,63451051712036","1,4999885559082","0,144562929868698",0,"0,51068502664566",0,,,"0,000208854675292969",,"34,7546043395996","34,6388549804688"
50,"08-06-2018 07:48:37,893","417,0793","356,9722",2,1,"3,63661623001099","1,50000190734863","0,148725613951683",0,"0,525818824768066",0,,,"0,000189781188964844",,"34,7485542297363","34,6640777587891"
51,"08-06-2018 07:48:47,897","427,0835","366,9764",2,1,"3,63837575912476","1,49996948242188","0,152901813387871",0,"0,541009783744812",0,,,"0,0001678466796875",,"34,7616081237793","34,6640777587891"
52,"08-06-2018 07:48:57,898","437,0843","376,9772",2,1,"3,63991594314575","1,50001335144043","0,157066509127617",0,"0,556165814399719",0,,,"0,00014495849609375",,"34,7973629237306","34,6318397521973"
53,"08-06-2018 07:49:07,903","447,0888","386,9817",2,1,"3,64134168624878","1,50000762939453","0,161237180233002",0,"0,571349740028381",0,,,"0,000105857849121094",,"34,8074111938477","34,6549911499023"
54,"08-06-2018 07:49:17,908","457,0938","396,9867",2,1,"3,64271974563599","1,50002861022949","0,165405869483948",0,"0,586532294750214",0,,,"0,00011444091796875",,"34,8393932960615","34,6578216552734"
55,"08-06-2018 07:49:27,913","467,0991","406,992",2,1,"3,64408159255981","1,5000114440918","0,169572800397873",0,"0,601714253425598",0,,,"0,000147819519042969",,"34,9292132601451","34,6881866455078"
56,"08-06-2018 07:49:37,919","477,1047","416,9976",2,1,"3,64542055130005","1,50002479553223","0,173743531107903",0,"0,616915583610535",0,,,"0,000150680541992188",,"34,8253820530133","34,6821098327637"
57,"08-06-2018 07:49:47,919","487,105","426,9979",2,1,"3,64683198928833","1,49999237060547","0,177909061312675",0,"0,632103681564331",0,,,"0,000197410583496094",,"34,8503570556641","34,6531219482422"
58,"08-06-2018 07:49:57,925","497,1108","437,0037",2,1,"3,64826631546021","1,49999046325684","0,182077020406723",0,"0,647306561470032",0,,,"0,000144004821777344",,"34,8662489256461","34,7042846679688"
59,"08-06-2018 07:50:07,929","507,1152","447,0081",2,1,"3,64967107772827","1,50002861022949","0,186248362064362",0,"0,662527680397034",0,,,"0,000202178955078125",,"34,9143142700195","34,6828422546387"
60,"08-06-2018 07:50:17,933","517,1193","457,0122",2,1,"3,65105390548706","1,50003623962402","0,190413787961006",0,"0,677732884883881",0,,,"0,000157356262207031",,"34,9453620910645","34,624626159668"
61,"08-06-2018 07:50:27,934","527,1204","467,0133",2,1,"3,65241289138794","1,50003242492676","0,194582641124725",0,"0,692956328392029",0,,,"0,000157356262207031",,"34,9182739257813","34,6561317443848"
62,"08-06-2018 07:50:37,940","537,1263","477,0192",2,1,"3,65369653701782","1,50002479553223","0,198746770620346",0,"0,708167970180512",0,,,"0,000141143798828125",,"34,981742224578","34,662971496582"
63,"08-06-2018 07:50:47,945","547,1308","487,0237",2,1,"3,65501356124878","1,50003242492676","0,202916994690895",0,"0,72340738773346",0,,,"0,000162124633789063",,"34,9845581054688","34,6386528015137"
64,"08-06-2018 07:50:57,948","557,134","497,0269",2,1,"3,65614080429077","1,50000762939453","0,207081124186516",0,"0,738629639148712",0,,,"0,000110626220703125",,"34,9782905578613","34,6750984191895"
65,"08-06-2018 07:51:07,948","567,1342","507,0271",2,1,"3,65731477737427","1,50003433227539","0,211251825094223",0,"0,753880739212036",0,,,"0,000123977661132813",,"34,9962577819824","34,5797119140625"
66,"08-06-2018 07:51:17,952","577,1379","517,0308",2,1,"3,65848112106323","1,50005149841309","0,215417176485062",0,"0,769116997718811",0,,,"0,000141143798828125",,"35,0093039162178","34,5783653259277"
67,"08-06-2018 07:51:27,955","587,1413","527,0342",2,1,"3,65958642959595","1,50003623962402","0,219588309526443",0,"0,784379184246063",0,,,"0,000125885009765625",,"35,0141943092245","34,5956344604492"
68,"08-06-2018 07:51:37,962","597,1478","537,0407",2,1,"3,66079187393188","1,50005149841309","0,223759293556213",0,"0,799645662307739",0,,,"0,00011444091796875",,"35,0051155090332","34,6596908569336"
69,"08-06-2018 07:51:47,962","607,1481","547,041",2,1,"3,66207647323608","1,50001907348633","0,227920979261398",0,"0,814883351325989",0,,,"0,000136375427246094",,"35,0671920776367","34,5783653259277"
70,"08-06-2018 07:51:57,967","617,1531","557,046",2,1,"3,6634202003479","1,50001335144043","0,232086673378944",0,"0,830141127109528",0,,,"0,000156402587890625",,"35,0613403320313","34,6528854370117"
71,"08-06-2018 07:52:07,972","627,1581","567,051",2,1,"3,66478872299194","1,50001907348633","0,236265271902084",0,"0,845451951026917",0,,,"0,000133514404296875",,"35,128532409668","34,6337394714356"
72,"08-06-2018 07:52:17,972","637,1583","577,0512",2,1,"3,66600847244263","1,50003433227539","0,240427002310753",0,"0,860706269741058",0,,,"0,000130653381347656",,"35,0732688903809","34,6477737426758"
73,"08-06-2018 07:52:27,974","647,1603","587,0532",2,1,"3,66722822189331","1,49999618530273","0,244595691561699",0,"0,875991225242615",0,,,"0,000131607055664063",,"35,1121974867684","34,6676750183106"
74,"08-06-2018 07:52:37,978","657,1644","597,0573",2,1,"3,66840028762817","1,50000762939453","0,248757749795914",0,"0,891256868839264",0,,,"0,000153541564941406",,"35,1183052062988","34,683048248291"
75,"08-06-2018 07:52:47,984","667,1703","607,0632",2,1,"3,6696457862854","1,50005912780762","0,252931892871857",0,"0,906571984291077",0,,,"0,00011444091796875",,"35,1633033752441","34,6809425354004"
76,"08-06-2018 07:52:57,984","677,1706","617,0635",2,1,"3,67087697982788","1,50003623962402","0,257095724344254",0,"0,921854496002197",0,,,"0,000127792358398438",,"35,17333984375","34,6947593688965"
77,"08-06-2018 07:53:07,988","687,174","627,0669",2,1,"3,67214441299438","1,50003242492676","0,261267691850662",0,"0,937171876430512",0,,,"0,000121116638183594",,"35,1740760729625","34,6917533874512"
78,"08-06-2018 07:53:17,991","697,1775","637,0704",2,1,"3,67343378067017","1,50002098083496","0,265439867973328",0,"0,952495455741882",0,,,"0,000166893005371094",,"35,1810760498047","34,6164703369141"
79,"08-06-2018 07:53:27,995","707,1809","647,0738",2,1,"3,67477655410767","1,50002670288086","0,269605875015259",0,"0,967801690101624",0,,,"0,000150680541992188",,"35,199031650339","34,6688079833984"
80,"08-06-2018 07:53:37,997","717,1835","657,0764",2,1,"3,67603349685669","1,5000057220459","0,273769646883011",0,"0,98310512304306",0,,,"0,000116348266601563",,"35,2041509228895","34,6312370300293"
81,"08-06-2018 07:53:48,000","727,1866","667,0795",2,1,"3,67723035812378","1,49998664855957","0,277940601110458",0,"0,998440265655518",0,,,"0,000176429748535156",,"35,2118873596191","34,6919250488281"
82,"08-06-2018 07:53:58,003","737,189","677,0819",2,1,"3,67840909957886","1,50003051757813","0,282108008861542",0,"1,01376724243164",0,,,"0,000104904174804688",,"35,1899223327637","34,6718559265137"
83,"08-06-2018 07:54:08,008","747,194","687,0869",2,1,"3,67962598800659","1,50002098083496","0,286278694868088",0,"1,02911126613617",0,,,"0,000125885009765625",,"35,22724877243","34,6090545654297"
84,"08-06-2018 07:54:18,011","757,1974","697,0903",2,1,"3,68089818954468","1,50004196166992","0,290446668863297",0,"1,04445064067841",0,,,"0,000126838684082031",,"35,2309646606445","34,6426582336426"
85,"08-06-2018 07:54:28,014","767,2001","707,093",2,1,"3,68218088150024","1,50003814697266","0,294614315032959",0,"1,0597939491272",0,,,"0,000123023986816406",,"35,2197799682617","34,6139984130859"
86,"08-06-2018 07:54:38,015","777,2011","717,094",2,1,"3,68350648880005","1,50001907348633","0,298782348632813",0,"1,07514429092407",0,,,"0,000169754028320313",,"35,201847076416","34,5952339172363"
87,"08-06-2018 07:54:48,020","787,2063","727,0992",2,1,"3,68496751785278","1,50001907348633","0,30294406414032",0,"1,09047722816467",0,,,"0,00011444091796875",,"35,2617683410645","34,6746864318848"
88,"08-06-2018 07:54:58,024","797,2106","737,1035",2,1,"3,68640565872192","1,49998664855957","0,307113826274872",0,"1,10584568977356",0,,,"0,000157356262207031",,"35,2526932669813","34,7027435302734"
89,"08-06-2018 07:55:08,031","807,217","747,1099",2,1,"3,68771696090698","1,50002288818359","0,311286419630051",0,"1,12123024463654",0,,,"0,000128746032714844",,"35,2715797424316","34,6793937683106"
90,"08-06-2018 07:55:18,038","817,2237","757,1166",2,1,"3,68904638290405","1,50003433227539","0,315451979637146",0,"1,136594414711",0,,,"0,000157356262207031",,"35,2916450500488","34,7044105529785"
91,"08-06-2018 07:55:28,044","827,2299","767,1228",2,1,"3,69036722183228","1,49999809265137","0,319619297981262",0,"1,15197050571442",0,,,"0,000143051147460938",,"35,2788238525391","34,6672706604004"
92,"08-06-2018 07:55:38,048","837,2338","777,1267",2,1,"3,69165372848511","1,50002288818359","0,323789119720459",0,"1,16736125946045",0,,,"0,000145912170410156",,"35,3016736607512","34,7044105529785"
93,"08-06-2018 07:55:48,049","847,2349","787,1278",2,1,"3,69290971755981","1,50002288818359","0,327956259250641",0,"1,18274748325348",0,,,"9,63211059570313E-05",,"35,3408393859863","34,6875419616699"
94,"08-06-2018 07:55:58,052","857,2383","797,1312",2,1,"3,694176197052","1,50003814697266","0,33212223649025",0,"1,19813466072083",0,,,"0,000120162963867188",,"35,3378410639086","34,6375198364258"
95,"08-06-2018 07:56:08,059","867,2451","807,138",2,1,"3,6954607963562","1,50003433227539","0,336288928985596",0,"1,21352982521057",0,,,"0,000126838684082031",,"35,4119751497242","34,7137222290039"
96,"08-06-2018 07:56:18,065","877,2506","817,1435",2,1,"3,69669485092163","1,50002670288086","0,340464890003204",0,"1,22896456718445",0,,,"0,000126838684082031",,"35,3646430969238","34,6424522399902"
97,"08-06-2018 07:56:28,067","887,2526","827,1455",2,1,"3,69800043106079","1,50006103515625","0,344630002975464",0,"1,24436438083649",0,,,"0,000147819519042969",,"35,3427278802412","34,6714477539063"
98,"08-06-2018 07:56:38,068","897,2537","837,1466",2,1,"3,69925355911255","1,49999809265137","0,348798930644989",0,"1,25978374481201",0,,,"0,0001068115234375",,"35,3163757324219","34,6111640930176"
99,"08-06-2018 07:56:48,068","907,2539","847,1468",2,1,"3,7006516456604","1,50003051757813","0,352961510419846",0,"1,2751852273941",0,,,"0,000108718872070313",,"35,4026633217117","34,6562728881836"
100,"08-06-2018 07:56:58,071","917,2566","857,1495",2,1,"3,70201539993286","1,50004959106445","0,357137352228165",0,"1,29064118862152",0,,,"0,000148773193359375",,"35,3546142578125","34,6282272338867"
101,"08-06-2018 07:57:08,077","927,2634","867,1563",2,1,"3,70335149765015","1,50003051757813","0,361299842596054",0,"1,30605363845825",0,,,"0,000133514404296875",,"35,4054718017578","34,6380767822266"
102,"08-06-2018 07:57:18,079","937,2652","877,1581",2,1,"3,70475149154663","1,50002670288086","0,365467965602875",0,"1,32149267196655",0,,,"0,000150680541992188",,"35,4047622680664","34,6562728881836"
103,"08-06-2018 07:57:28,082","947,2678","887,1607",2,1,"3,70618677139282","1,50001907348633","0,369634687900543",0,"1,33693242073059",0,,,"0,000146865844726563",,"35,4366760253906","34,661190032959"
104,"08-06-2018 07:57:38,088","957,2736","897,1665",2,1,"3,70766592025757","1,50002479553223","0,373803675174713",0,"1,35238659381866",0,,,"0,00016021728515625",,"35,3763122558594","34,5553779602051"
105,"08-06-2018 07:57:48,091","967,2772","907,1701",2,1,"3,70921564102173","1,50003623962402","0,377973854541779",0,"1,36785137653351",0,,,"0,000181198120117188",,"35,4024429321289","34,5766220092773"
106,"08-06-2018 07:57:58,095","977,2813","917,1742",2,1,"3,7107834815979","1,50002670288086","0,382139176130295",0,"1,38330471515656",0,,,"0,000179290771484375",,"35,4131813049316","34,664966583252"
107,"08-06-2018 07:58:08,098","987,2841","927,177",2,1,"3,71245718002319","1,49999046325684","0,386310636997223",0,"1,39878761768341",0,,,"0,000174522399902344",,"35,4544444727377","34,5529365539551"
108,"08-06-2018 07:58:18,101","997,2867","937,1796",2,1,"3,71406507492065","1,5000114440918","0,390476554632187",0,"1,41425669193268",0,,,"0,000155448913574219",,"35,4243507385254","34,6329383850098"
109,"08-06-2018 07:58:28,101","1007,2869","947,1798",2,1,"3,71580457687378","1,5000057220459","0,394644200801849",0,"1,42973923683167",0,,,"0,000204086303710938",,"35,3942985534668","34,5959930419922"
110,"08-06-2018 07:58:38,105","1017,2911","957,184",2,1,"3,71752119064331","1,5000114440918","0,398814499378204",0,"1,44523882865906",0,,,"0,000185966491699219",,"35,4294624328613","34,6011085510254"
111,"08-06-2018 07:58:48,109","1027,2953","967,1882",2,1,"3,71928930282593","1,50003433227539","0,402978807687759",0,"1,46072328090668",0,,,"0,00019073486328125",,"35,4353141784668","34,6322021484375"
112,"08-06-2018 07:58:58,115","1037,3012","977,1941",2,1,"3,7210488319397","1,50006675720215","0,407150089740753",0,"1,47624123096466",0,,,"0,000149726867675781",,"35,4604759216309","34,5908508300781"
113,"08-06-2018 07:59:08,120","1047,3064","987,1993",2,1,"3,72287797927856","1,50002098083496","0,411315530538559",0,"1,49174475669861",0,,,"0,000194549560546875",,"35,3798751831055","34,5777587890625"
114,"08-06-2018 07:59:18,121","1057,3068","997,1997",2,1,"3,72468519210815","1,50001335144043","0,415482580661774",0,"1,50726199150085",0,,,"0,000164031982421875",,"35,4199523925781","34,638614654541"
115,"08-06-2018 07:59:28,121","1067,3069","1007,1998",2,1,"3,72648286819458","1,50002670288086","0,419655025005341",0,"1,52280688285828",0,,,"0,000186920166015625",,"35,4833488464356","34,6410903930664"
116,"08-06-2018 07:59:38,123","1077,3086","1017,2015",2,1,"3,72827768325806","1,50002479553223","0,423819303512573",0,"1,53832876682282",0,,,"0,000188827514648438",,"35,422062532925","34,6778526306152"
117,"08-06-2018 07:59:48,128","1087,314","1027,2069",2,1,"3,73007822036743","1,50001525878906","0,427988350391388",0,"1,55387580394745",0,,,"0,000216484069824219",,"35,482421875","34,6118927001953"
118,"08-06-2018 07:59:58,129","1097,3156","1037,2085",2,1,"3,7318377494812","1,50003242492676","0,432151466608048",0,"1,56940817832947",0,,,"0,000196456909179688",,"35,4721717834473","34,6458282470703"
119,"08-06-2018 08:00:08,135","1107,3214","1047,2143",2,1,"3,73359632492065","1,50001335144043","0,436322152614594",0,"1,58497619628906",0,,,"0,000186920166015625",,"35,5062141418457","34,6517028808594"
120,"08-06-2018 08:00:18,139","1117,3248","1057,2177",2,1,"3,73537302017212","1,50003623962402","0,440490156412125",0,"1,60054171085358",0,,,"0,000149726867675781",,"35,4710277260121","34,6949195861816"
121,"08-06-2018 08:00:28,141","1127,3267","1067,2196",2,1,"3,73710012435913","1,50001907348633","0,444664567708969",0,"1,61613821983337",0,,,"0,000200271606445313",,"35,4239205004664","34,7131195068359"
122,"08-06-2018 08:00:38,146","1137,3325","1077,2254",2,1,"3,73882722854614","1,49997901916504","0,448829263448715",0,"1,63170564174652",0,,,"0,000185012817382813",,"35,5092200935131","34,6748161315918"
123,"08-06-2018 08:00:48,148","1147,3344","1087,2273",2,1,"3,7405047416687","1,49999618530273","0,452996969223022",0,"1,64729154109955",0,,,"0,000211715698242188",,"35,5192451477051","34,7362594604492"
124,"08-06-2018 08:00:58,154","1157,3401","1097,233",2,1,"3,74219751358032","1,50007438659668","0,457163631916046",0,"1,66288042068481",0,,,"0,000231742858886719",,"35,4749912870131","34,6316032409668"
125,"08-06-2018 08:01:08,155","1167,3413","1107,2342",2,1,"3,74381589889526","1,50000190734863","0,461333781480789",0,"1,67848920822144",0,,,"0,000165939331054688",,"35,5029678344727","34,6638298034668"
126,"08-06-2018 08:01:18,159","1177,3447","1117,2376",2,1,"3,74549722671509","1,50004768371582","0,465500771999359",0,"1,69409310817719",0,,,"0,000185966491699219",,"35,5059966738235","34,6425895690918"
127,"08-06-2018 08:01:28,161","1187,3475","1127,2404",2,1,"3,74714994430542","1,49999237060547","0,469668835401535",0,"1,70970785617828",0,,,"0,000176429748535156",,"35,5120352792252","34,7218360900879"
128,"08-06-2018 08:01:38,167","1197,3531","1137,246",2,1,"3,7488055229187","1,5000114440918","0,473836481571198",0,"1,72532796859741",0,,,"0,000188827514648438",,"35,4999351501465","34,6285629272461"
129,"08-06-2018 08:01:48,171","1207,3575","1147,2504",2,1,"3,7505202293396","1,50004577636719","0,478006988763809",0,"1,74096584320068",0,,,"0,000180244445800781",,"35,4726679666437","34,6494064331055"
130,"08-06-2018 08:01:58,177","1217,3633","1157,2562",2,1,"3,75219392776489","1,50004196166992","0,482169896364212",0,"1,75658226013184",0,,,"0,000203132629394531",,"35,4987869262695","34,6496047973633"
131,"08-06-2018 08:02:08,178","1227,3644","1167,2573",2,1,"3,75387239456177","1,50003433227539","0,486342906951904",0,"1,77224373817444",0,,,"0,000161170959472656",,"35,5467867820171","34,5612602233887"
132,"08-06-2018 08:02:18,184","1237,3702","1177,2631",2,1,"3,75559282302856","1,50004386901855","0,490510821342468",0,"1,7878931760788",0,,,"0,0001983642578125",,"35,5108871459961","34,6215476989746"
133,"08-06-2018 08:02:28,189","1247,3754","1187,2683",2,1,"3,75726747512817","1,5000114440918","0,494683623313904",0,"1,80356800556183",0,,,"0,00017547607421875",,"35,4775886535645","34,6575584411621"
134,"08-06-2018 08:02:38,193","1257,3786","1197,2715",2,1,"3,75900793075562","1,50002098083496","0,498848736286163",0,"1,81922113895416",0,,,"0,000182151794433594",,"35,4768486022949","34,5853462219238"
135,"08-06-2018 08:02:48,196","1267,3822","1207,2751",2,1,"3,76068067550659","1,50000381469727","0,503014743328095",0,"1,83488464355469",0,,,"0,000159263610839844",,"35,4957580566406","34,6423950195313"
136,"08-06-2018 08:02:58,200","1277,3858","1217,2787",2,1,"3,76236391067505","1,5000114440918","0,507181882858276",0,"1,85055959224701",0,,,"0,000142097473144531",,"35,536792755127","34,6425895690918"
